visit_Cnt,buy_Cnt,total_Revenue,labels
2,1,95.09,0
3,1,23.99,0
5,1,40.99,0
8,2,150.81,0
4,1,45.95,0
1,1,98.4,0
3,2,172.38,0
2,1,32.98,0
5,1,72.96,0
2,1,101.96,0
2,1,144.44,0
4,1,53.96,0
3,1,81.19,0
1,1,16.41,0
4,1,90.56,0
3,1,14.0,0
2,1,12.39,0
1,1,125.12,0
1,1,62.96,0
1,1,36.98,0
4,1,72.69,0
1,1,37.99,0
4,1,105.59,0
3,1,112.98,0
3,1,83.12,0
14,1,23.99,0
16,1,227.93,0
3,1,24.99,0
1,1,17.99,0
5,1,82.47,0
2,1,124.98,0
2,1,182.9,0
2,1,336.2,0
1,1,26.99,0
2,1,29.99,0
2,1,67.38,0
2,1,23.99,0
1,1,67.06,0
1,1,16.0,0
7,1,20.99,0
1,1,151.57,0
2,1,43.48,0
2,1,62.17,0
2,1,37.63,0
4,1,13.98,0
1,1,27.75,0
1,1,41.59,0
2,1,81.96,0
5,1,62.99,0
1,1,358.6,0
1,1,80.95,0
2,1,18.59,0
1,1,40.59,0
25,1,33.19,0
3,1,87.19,0
2,1,28.19,0
6,1,28.99,0
2,1,43.91,0
12,1,114.75,0
5,1,7.99,0
3,1,220.84,0
1,1,39.59,0
5,1,45.98,0
2,1,120.85,0
18,3,11095.07,3
1,1,101.24,0
3,1,29.19,0
6,1,19.99,0
11,2,115.63999999999999,0
5,1,12.84,0
2,1,209.93,0
2,1,39.59,0
6,1,224.38,0
7,1,51.58,0
2,1,11.5,0
1,1,373.04,0
3,1,200.18,0
1,1,111.98,0
1,1,52.37,0
1,1,41.95,0
4,2,95.96,0
2,1,34.38,0
8,1,16.99,0
1,1,14.99,0
8,2,151.14,0
2,1,27.19,0
1,1,46.87,0
3,1,100.99,0
2,1,318.84,0
2,1,101.5,0
3,1,34.47,0
2,1,22.99,0
6,1,26.99,0
1,1,9.98,0
2,1,27.99,0
2,1,32.97,0
7,1,26.99,0
1,1,102.77,0
1,1,40.97,0
1,1,41.18,0
1,1,21.19,0
2,1,32.97,0
1,1,50.97,0
2,1,30.18,0
3,1,117.46,0
1,1,25.99,0
2,1,198.33,0
3,1,65.48,0
2,1,430.64,0
1,1,54.46,0
1,1,36.77,0
6,1,95.99,0
9,2,139.05,0
1,1,21.78,0
1,1,35.58,0
2,1,108.38,0
1,1,25.99,0
1,1,18.98,0
2,1,42.59,0
1,1,25.99,0
3,1,32.48,0
2,1,67.36,0
3,1,29.68,0
6,1,6.99,0
2,2,283.17,0
2,1,50.79,0
15,1,24.97,0
3,1,71.97,0
1,1,77.67,0
1,1,24.98,0
1,1,114.49,0
2,1,27.18,0
2,1,29.93,0
1,1,77.46,0
4,1,197.19,0
2,1,37.14,0
4,2,281.34000000000003,0
2,1,19.0,0
1,1,16.98,0
4,1,42.99,0
1,1,47.97,0
4,1,107.95,0
5,1,37.18,0
10,2,71.98,0
2,1,24.08,0
2,1,103.35,0
1,1,22.16,0
4,1,147.18,0
3,1,113.07,0
5,1,15.29,0
1,1,105.94,0
2,1,124.79,0
3,1,19.99,0
16,2,298.35,0
3,1,40.1,0
6,1,118.91,0
4,1,15.99,0
4,1,128.98,0
1,1,18.19,0
6,1,191.47,0
1,1,47.76,0
1,1,66.89,0
3,1,50.38,0
8,1,70.22,0
2,1,108.96,0
27,6,1896.75,0
2,1,46.98,0
12,1,28.96,0
3,1,56.36,0
5,1,71.75,0
4,1,17.99,0
2,1,19.99,0
2,1,16.38,0
9,1,174.91,0
1,1,25.78,0
2,1,27.99,0
3,1,28.75,0
6,2,200.95999999999998,0
7,1,45.38,0
2,1,72.18,0
4,1,17.78,0
2,1,11.98,0
1,1,25.99,0
1,1,112.93,0
4,1,176.7,0
7,1,133.98,0
1,1,29.99,0
1,1,57.07,0
3,1,29.77,0
2,1,33.18,0
1,1,59.14,0
1,1,35.98,0
2,1,66.35,0
3,1,47.79,0
6,2,561.1899999999999,0
7,3,539.79,0
1,1,731.82,0
4,1,64.99,0
1,1,23.19,0
8,3,263.35,0
2,1,729.3,0
1,1,11.96,0
2,1,96.32,0
1,1,19.59,0
2,1,25.99,0
1,1,1472.32,0
1,1,54.46,0
1,1,34.98,0
1,1,25.22,0
3,1,19.26,0
4,1,20.99,0
4,1,48.56,0
4,1,358.82,0
2,1,5.99,0
3,1,36.99,0
5,1,603.4,0
1,1,75.99,0
6,1,32.58,0
1,1,92.96,0
15,1,28.18,0
3,2,221.07,0
2,1,193.6,0
2,1,27.99,0
1,1,46.37,0
15,2,114.9,0
1,1,29.78,0
1,1,28.99,0
2,1,3.99,0
4,2,131.08,0
1,1,70.45,0
3,1,200.6,0
2,1,12.99,0
11,1,151.94,0
1,1,43.94,0
1,1,12.96,0
1,1,26430.600000000002,3
2,1,21.99,0
1,1,38.96,0
2,1,35.72,0
3,1,39.99,0
10,1,68.97,0
7,1,50.89,0
1,1,21.19,0
1,1,33.98,0
2,1,62.99,0
1,1,40.99,0
1,1,137.53,0
2,1,278.44,0
2,1,78.41,0
1,1,32.99,0
2,1,23.98,0
6,2,147.97,0
3,1,35.98,0
3,1,41.68,0
1,1,87.56,0
4,1,18.99,0
1,1,69.36,0
1,1,984.7,0
4,1,96.23,0
1,1,210.36,0
3,1,35.59,0
1,1,82.44,0
1,1,164.55,0
4,1,103.76,0
2,1,87.54,0
1,1,19.99,0
1,1,67.59,0
3,1,40.94,0
4,1,301.06,0
2,1,216.95,0
2,1,36.99,0
2,1,45.99,0
1,1,22.99,0
3,1,31.37,0
4,2,1081.08,0
1,1,34.19,0
1,1,64.34,0
1,1,11.99,0
3,1,40.24,0
1,1,51.95,0
4,1,56.99,0
6,1,97.58,0
3,1,11.39,0
1,1,71.98,0
4,1,117.91,0
2,1,58.84,0
5,1,148.97,0
1,1,123.57,0
3,1,29.19,0
4,1,78.33,0
1,1,75.46,0
1,1,43.97,0
13,2,1297.4299999999998,0
11,1,99.97,0
5,1,107.99,0
4,1,35.48,0
1,1,72.38,0
4,1,71.98,0
6,1,63.98,0
1,1,26.87,0
1,1,33.47,0
2,1,33.76,0
5,1,301.85,0
2,1,66.52,0
2,1,71.34,0
1,1,23.99,0
1,1,68.1,0
1,1,19.99,0
1,1,27.73,0
3,1,388.75,0
1,1,10.99,0
1,1,30.97,0
1,1,15.96,0
2,1,61.96,0
28,4,14604.5,3
2,1,58.99,0
1,1,34.78,0
22,9,7899.35,0
4,1,112.39,0
15,1,23.98,0
2,1,86.99,0
2,1,22.99,0
4,1,248.75,0
4,1,44.98,0
3,1,9.5,0
2,1,90.9,0
1,1,59.34,0
2,1,158.57,0
4,2,65.97,0
2,1,24.97,0
1,1,22.99,0
10,1,78.32,0
1,1,35.98,0
2,1,82.99,0
1,1,18.99,0
2,1,61.09,0
2,1,37.78,0
3,1,39.59,0
5,1,19.99,0
4,1,79.57,0
2,1,50.79,0
6,2,292.09000000000003,0
6,1,19.99,0
1,1,34.96,0
1,1,20.99,0
4,1,29.95,0
1,1,43.47,0
1,1,123.98,0
12,3,306.24,0
3,1,284.09,0
7,1,75.99,0
3,1,35.68,0
9,1,34.59,0
3,2,161.98,0
1,1,56.28,0
2,1,65.1,0
2,1,16.19,0
2,1,239.65,0
7,2,87.36,0
9,2,83.9,0
1,1,26.94,0
11,2,153.37,0
10,2,257.69,0
3,1,25.98,0
3,1,47.39,0
2,1,48.38,0
2,1,24.99,0
1,1,41.59,0
4,2,118.1,0
1,1,17.99,0
1,1,99.99,0
7,1,160.16,0
22,10,11137.51,3
4,1,74.99,0
1,1,11.99,0
1,1,24.99,0
5,1,23.99,0
1,1,44.81,0
7,1,1036.55,0
6,1,33.39,0
7,1,50.76,0
2,1,16.38,0
1,1,27.99,0
1,1,222.1,0
7,1,8.2,0
7,1,41.99,0
2,1,115.07,0
2,1,7.0,0
2,1,440.02,0
1,1,27.19,0
7,1,110.99,0
22,1,17.19,0
2,1,59.07,0
3,1,27.5,0
9,1,1225.7,0
7,1,32.55,0
2,1,563.3100000000001,0
1,1,323.76,0
1,1,69.97,0
2,1,23.99,0
5,2,182.56,0
1,1,9.97,0
3,1,366.72,0
1,1,79.98,0
4,1,221.7,0
9,2,1227.0,0
1,1,1573.27,0
1,1,22.57,0
2,1,19.99,0
1,1,18.99,0
1,1,53.54,0
4,1,19.63,0
1,1,81.19,0
3,1,62.16,0
1,1,28.19,0
7,1,53.37,0
9,1,160.06,0
4,1,25.38,0
2,1,44.93,0
2,1,40.59,0
1,1,35.7,0
1,1,28.55,0
2,1,70.58,0
2,1,35.98,0
1,1,18.97,0
1,1,24.19,0
5,3,1371.6100000000001,0
1,1,8.0,0
1,1,28.99,0
1,1,10.99,0
1,1,30.98,0
1,1,20.31,0
2,1,87.94,0
1,1,116.65,0
1,1,23.99,0
2,1,212.52,0
2,1,41.98,0
9,1,735.12,0
2,1,18.29,0
2,1,11.99,0
3,1,24.99,0
2,1,27.99,0
1,1,30.38,0
4,1,124.5,0
3,1,215.76,0
1,1,22.0,0
1,1,15.99,0
2,1,33.0,0
2,1,39.99,0
1,1,21.49,0
5,2,70.2,0
7,2,66.37,0
1,1,40.59,0
3,1,38.53,0
3,1,18.19,0
1,1,33.58,0
1,1,26.99,0
7,1,187.0,0
3,1,29.99,0
3,1,163.91,0
1,1,155.65,0
2,1,33.37,0
9,2,13.399999999999999,0
4,1,6.89,0
1,1,91.95,0
1,1,113.99,0
3,1,190.68,0
1,1,20.96,0
1,1,19.59,0
1,1,32.18,0
2,1,181.68,0
1,1,14.99,0
1,1,79.4,0
2,2,186.68,0
4,1,301.97,0
2,1,312.49,0
5,1,72.86,0
2,1,29.99,0
1,1,72.92,0
5,1,316.4,0
2,1,51.94,0
1,1,110.97,0
3,1,83.99,0
8,1,101.49,0
4,2,570.03,0
1,1,536.55,0
1,1,20.59,0
2,1,25.59,0
2,1,19.59,0
2,1,424.0,0
3,1,40.59,0
7,1,35.19,0
1,1,79.55,0
16,2,139.85,0
1,1,40.99,0
21,1,68.87,0
1,1,39.37,0
5,1,53.79,0
14,1,576.84,0
11,1,195.98,0
2,1,175.54,0
18,1,85.38,0
4,1,19.0,0
4,1,13.39,0
1,1,22.99,0
2,1,43.99,0
1,1,24.99,0
2,1,118.58,0
8,1,81.99,0
2,1,116.57,0
10,1,48.47,0
3,1,47.06,0
3,1,12.03,0
5,1,17.99,0
2,1,95.69,0
2,1,39.92,0
1,1,13.99,0
2,2,90.64,0
4,1,67.58,0
2,1,53.79,0
1,1,35.38,0
1,1,25.99,0
1,1,42.09,0
1,1,61.99,0
1,1,50.98,0
3,1,28.99,0
3,1,117.41,0
4,1,12.99,0
1,1,41.97,0
3,1,152.09,0
2,1,116.6,0
1,1,64.78,0
3,1,199.95,0
7,3,4361.17,0
4,1,12.98,0
1,1,30.36,0
2,1,121.6,0
1,1,29.88,0
1,1,99.57,0
1,1,19.99,0
2,1,112.71,0
3,1,94.38,0
1,1,67.99,0
3,1,36.38,0
1,1,17.98,0
1,1,16.99,0
4,1,47.2,0
3,1,108.68,0
7,1,144.96,0
1,1,26.54,0
3,1,36.18,0
2,1,68.74,0
14,1,139.65,0
2,1,62.03,0
2,1,43.98,0
1,1,54.67,0
4,3,3673.8,0
7,2,515.6500000000001,0
3,1,616.5,0
1,1,42.59,0
3,1,338.11,0
7,1,58.68,0
16,2,326.4,0
2,1,17.59,0
3,1,71.8,0
2,1,43.17,0
5,1,68.99,0
2,1,75.18,0
2,1,98.46,0
2,1,104.94,0
9,1,45.59,0
4,2,91.51,0
1,1,256.8,0
1,1,16.29,0
2,1,107.0,0
11,1,21.55,0
2,1,66.19,0
1,1,36.59,0
1,1,46.9,0
2,1,35.48,0
1,1,4.99,0
1,1,1.2,0
7,1,47.21,0
3,1,92.2,0
1,1,63.99,0
11,5,2618.03,0
5,1,43.58,0
4,1,85.33,0
8,1,23.08,0
3,2,287.03,0
2,1,46.97,0
2,1,74.18,0
1,1,87.19,0
28,9,2342.36,0
3,1,14.58,0
2,1,131.54,0
1,1,20.0,0
2,1,105.99,0
3,1,46.98,0
1,1,35.99,0
1,1,22.99,0
2,1,101.38,0
1,1,54.28,0
2,2,197.22,0
1,1,115.75,0
2,1,172.64,0
5,1,34.0,0
4,1,280.8,0
1,1,29.99,0
1,1,23.99,0
1,1,51.1,0
2,1,22.99,0
2,1,21.99,0
3,1,33.19,0
6,1,31.94,0
2,1,26.99,0
4,1,35.74,0
2,1,24.99,0
6,1,104.13,0
3,1,168.23,0
3,1,17.57,0
1,1,5.98,0
7,2,1475.3600000000001,0
3,1,18.59,0
13,5,83332.81999999999,2
3,2,1126.52,0
2,1,36.59,0
2,2,88.97,0
4,1,380.7,0
1,1,31.39,0
1,1,117.36,0
1,1,99.45,0
1,1,30.88,0
1,1,30.82,0
1,1,155.93,0
2,1,219.7,0
1,1,11.98,0
1,1,25.96,0
5,1,27.3,0
3,1,113.94,0
1,1,75.62,0
1,1,36.59,0
2,1,64.58,0
2,1,37.68,0
4,1,77.52,0
6,3,202.76999999999998,0
2,1,89.16,0
3,1,112.98,0
2,1,67.4,0
3,1,66.31,0
14,4,1128.02,0
2,1,55.98,0
3,2,354.9,0
3,2,37.400000000000006,0
2,1,203.98,0
1,1,27.98,0
5,1,23.99,0
2,1,24.99,0
1,1,18.59,0
1,1,51.95,0
2,1,254.59,0
1,1,15.2,0
5,2,1277.4,0
2,1,117.98,0
3,1,37.95,0
2,1,276.38,0
1,1,37.48,0
2,1,36.05,0
1,1,48.18,0
1,1,26.99,0
1,1,98.93,0
1,1,50.59,0
3,1,62.56,0
2,1,33.99,0
1,1,29.35,0
1,1,24.19,0
1,1,19.99,0
38,2,342.58000000000004,0
1,1,109.18,0
4,1,75.39,0
1,1,72.18,0
1,1,34.59,0
10,1,69.7,0
2,1,117.31,0
2,1,17.59,0
1,1,30.98,0
16,1,30.93,0
2,1,683.88,0
2,1,3.2,0
1,1,32.98,0
1,1,40.98,0
1,1,40.31,0
6,1,137.97,0
5,1,13.6,0
3,1,151.12,0
5,1,45.79,0
4,1,114.16,0
1,1,53.37,0
3,1,107.49,0
2,1,37.18,0
1,1,98.58,0
1,1,38.89,0
6,1,46.98,0
2,1,123.16,0
14,1,602.84,0
16,1,19.19,0
1,1,31.99,0
7,1,236.12,0
5,2,201.23,0
1,1,14.99,0
9,2,94.9,0
5,1,39.97,0
1,1,46.77,0
1,1,159.7,0
3,1,22.99,0
12,2,220.36,0
3,1,59.77,0
4,1,279.83,0
2,1,275.0,0
1,1,64.57,0
2,1,30.55,0
4,2,1144.1,0
1,1,55.68,0
5,1,16.99,0
11,1,1314.01,0
4,1,52.79,0
2,1,46.79,0
1,1,112.78,0
1,1,81.99,0
18,3,200.45,0
2,1,125.97,0
1,1,62.99,0
1,1,22.39,0
8,1,9.97,0
3,1,24.99,0
7,3,536.92,0
2,2,55.0,0
1,1,57.98,0
5,1,38.38,0
3,1,778.59,0
3,1,118.11,0
1,1,4.98,0
1,1,199.53,0
3,1,38.38,0
4,1,19.97,0
5,2,122.4,0
2,1,31.96,0
2,1,134.97,0
2,1,14.99,0
2,1,864.8,0
1,1,16.99,0
1,1,27.77,0
3,1,39.59,0
1,1,35.38,0
1,1,28.0,0
3,1,95.08,0
2,1,45.37,0
1,1,37.97,0
1,1,39.68,0
3,1,115.36,0
2,1,7.99,0
3,1,60.93,0
4,1,75.16,0
1,1,22.99,0
2,1,107.45,0
2,1,59.99,0
2,1,47.1,0
1,1,24.99,0
1,1,23.77,0
6,1,21.99,0
1,1,299.63,0
1,1,33.98,0
2,1,33.39,0
1,1,14.98,0
1,1,25.99,0
3,1,90.78,0
1,1,53.38,0
1,1,22.99,0
3,1,20.99,0
1,1,64.41,0
1,1,47.99,0
2,1,17.99,0
3,1,347.54,0
3,1,33.19,0
2,2,203.26,0
1,1,19.59,0
5,1,33.78,0
4,1,341.75,0
1,1,230.97,0
1,1,15.98,0
3,1,47.77,0
1,1,126.92,0
2,1,32.48,0
2,1,28.66,0
5,2,299.43,0
8,1,38.59,0
1,1,32.7,0
5,1,90.26,0
2,1,108.94,0
1,1,87.48,0
3,1,11.5,0
4,1,46.76,0
1,1,34.98,0
4,1,31.0,0
3,1,27.99,0
1,1,178.13,0
3,1,62.98,0
2,1,20.5,0
8,2,120.75999999999999,0
1,1,25.28,0
3,1,54.66,0
3,2,269.12,0
2,1,22.99,0
2,1,59.43,0
5,1,120.92,0
1,1,95.66,0
11,3,50.989999999999995,0
2,1,66.04,0
1,1,42.98,0
1,1,42.49,0
2,1,13.99,0
2,1,72.17,0
4,1,25.91,0
1,1,35.96,0
2,1,19.59,0
1,1,65.99,0
2,1,33.97,0
2,1,62.52,0
2,1,26.99,0
4,1,47.98,0
4,1,56.02,0
3,1,90.95,0
4,1,34.51,0
11,1,907.19,0
3,1,12.12,0
2,1,54.97,0
2,1,45.48,0
4,1,48.0,0
1,1,99.8,0
1,1,69.18,0
2,2,51.38,0
1,1,30.17,0
1,1,132.78,0
2,1,123.96,0
5,1,2204.0,0
17,3,9241.57,3
3,1,70.1,0
1,1,64.85,0
2,1,59.36,0
4,1,10.92,0
1,1,33.97,0
13,1,106.99,0
4,1,166.98,0
7,2,97.12,0
15,4,485.56,0
4,1,45.61,0
2,1,30.03,0
2,1,295.5,0
1,1,152.9,0
3,1,36.97,0
1,1,90.44,0
1,1,106.77,0
1,1,55.67,0
1,1,329.88,0
5,1,19.59,0
1,1,95.15,0
1,1,19.37,0
5,1,49.96,0
3,2,226.26999999999998,0
4,1,34.95,0
1,1,469.98,0
1,1,65.96,0
1,1,131.29,0
6,2,552.2,0
4,1,641.0,0
2,1,17.99,0
1,1,23.98,0
6,1,130.48,0
2,1,363.3,0
5,3,612.82,0
1,1,38.47,0
1,1,80.3,0
1,1,10.99,0
6,1,211.51,0
2,1,34.58,0
1,1,51.79,0
1,1,18.19,0
2,1,11.5,0
3,1,36.98,0
1,1,55.0,0
2,1,27.48,0
2,1,11.99,0
1,1,47.29,0
18,4,2959.11,0
1,1,70.45,0
2,1,56.99,0
1,1,13.99,0
3,1,69.74,0
5,1,76.96,0
2,1,185.96,0
2,1,65.65,0
5,1,8.5,0
18,2,311.93,0
2,1,28.57,0
1,1,37.59,0
2,1,41.18,0
2,1,170.74,0
1,1,17.99,0
2,1,31.63,0
1,1,19.99,0
12,2,587.3,0
4,1,323.4,0
5,2,84.91,0
15,1,265.12,0
4,1,52.01,0
4,1,61.97,0
3,1,268.0,0
3,1,40.78,0
1,1,79.23,0
1,1,109.58,0
3,1,4.5,0
7,1,142.98,0
6,3,2679.44,0
1,1,20.99,0
1,1,20.97,0
1,1,104.0,0
1,1,68.98,0
1,1,54.48,0
1,1,46.37,0
4,2,551.27,0
1,1,21.99,0
2,1,24.99,0
4,1,66.54,0
1,1,40.59,0
6,2,130.95,0
3,2,34.97,0
2,1,207.92,0
3,1,68.97,0
3,1,15.99,0
4,1,827.73,0
1,1,61.35,0
6,1,30.99,0
1,1,22.97,0
8,1,70.92,0
2,1,112.9,0
1,1,25.27,0
3,1,47.81,0
4,1,3.99,0
1,1,45.09,0
3,1,203.56,0
4,1,107.94,0
2,1,16.99,0
1,1,13.98,0
1,1,31.96,0
1,1,18.99,0
3,1,74.85,0
1,1,28.98,0
19,7,1398.02,0
2,1,97.06,0
4,1,97.26,0
1,1,48.86,0
4,1,33.98,0
2,1,100.63,0
3,1,8.98,0
1,1,38.98,0
2,1,143.37,0
4,1,4087.5,0
1,1,64.52,0
3,1,31.46,0
1,1,23.19,0
5,1,80.99,0
1,1,24.97,0
4,1,20.2,0
2,1,107.04,0
10,1,42.18,0
1,1,108.99,0
2,1,19.96,0
1,1,112.0,0
2,1,55.96,0
7,1,46.98,0
2,1,51.63,0
19,1,64.72,0
2,2,43.98,0
9,1,103.05,0
5,1,16.63,0
1,1,41.86,0
1,1,53.95,0
2,1,51.96,0
3,1,23.59,0
2,1,27.98,0
2,1,49.38,0
3,1,154.71,0
1,1,102.31,0
2,1,56.99,0
4,1,25.19,0
2,1,87.96,0
6,1,34.38,0
4,1,384.4,0
3,1,58.8,0
1,1,591.27,0
11,2,124.56,0
3,2,523.61,0
2,1,114.98,0
1,1,16.19,0
3,1,58.46,0
3,1,358.79,0
2,1,59.99,0
1,1,33.98,0
2,1,82.42,0
1,1,21.99,0
1,1,25.99,0
4,1,46.97,0
2,1,37.97,0
1,1,71.44,0
2,1,58.99,0
1,1,5.99,0
2,1,456.45,0
3,1,378.92,0
1,1,60.45,0
1,1,198.91,0
2,1,29.26,0
8,3,479.61,0
1,1,168.76,0
6,2,421.04,0
12,1,112.46,0
1,1,70.18,0
3,1,88.9,0
6,1,26.95,0
5,1,159.36,0
1,1,273.96,0
3,1,165.65,0
2,1,24.65,0
1,1,102.36,0
8,3,207.91,0
1,1,11.99,0
1,1,28.2,0
4,1,24.99,0
1,1,9.99,0
4,1,70.4,0
2,1,16.59,0
2,1,28.1,0
9,1,370.73,0
1,1,18.5,0
4,1,304.25,0
5,2,77.18,0
1,1,20.59,0
3,1,75.96,0
5,1,17.99,0
8,1,42.96,0
4,1,20.19,0
2,1,48.79,0
1,1,18.29,0
3,1,44.18,0
2,1,178.39,0
13,1,33.28,0
1,1,42.37,0
1,1,51.57,0
1,1,59.38,0
1,1,61.99,0
2,1,108.3,0
3,1,6.98,0
1,1,605.16,0
2,1,32.97,0
4,1,66.98,0
1,1,20.19,0
3,1,73.08,0
2,1,14.99,0
3,1,359.29,0
1,1,188.05,0
6,1,53.9,0
1,1,30.49,0
5,1,122.85,0
4,2,591.6,0
2,1,277.72,0
4,1,165.28,0
1,1,22.59,0
24,3,1936.19,0
3,1,62.36,0
3,2,409.52,0
1,1,273.7,0
1,1,16.63,0
3,1,365.0,0
2,1,25.78,0
3,1,49.18,0
6,1,30.58,0
1,1,42.97,0
2,1,22.98,0
5,1,46.77,0
4,2,63.959999999999994,0
2,1,236.17,0
5,1,45.79,0
1,1,11.56,0
1,1,421.0,0
1,1,30.3,0
6,1,71.92,0
5,1,59.89,0
3,3,266.38,0
1,1,27.97,0
3,1,680.22,0
1,1,62.98,0
2,1,44.14,0
3,1,25.76,0
3,1,79.95,0
7,3,3184.83,0
4,1,57.6,0
2,1,23.99,0
4,1,42.74,0
1,1,109.78,0
2,2,182.93,0
4,1,28.99,0
1,1,16.19,0
1,1,46.33,0
1,1,30.98,0
1,1,34.59,0
3,1,34.99,0
1,1,36.96,0
2,1,24.49,0
6,1,68.98,0
5,1,210.72,0
9,2,159.5,0
1,1,47.25,0
1,1,35.59,0
5,1,140.32,0
1,1,40.36,0
1,1,102.2,0
1,1,66.98,0
